event_id,date,lat,lon,period
1409,2025-10-10,-23.529638386344303,-46.64780966480774,pre
1410,2025-10-16,-23.527011522792215,-46.64532923027813,pre
1411,2025-12-10,-23.545936952073856,-46.61891276503993,post
1412,2025-10-17,-23.52351011018542,-46.637198076860415,pre
1413,2025-10-23,-23.526219589066095,-46.64160964358975,pre
1414,2025-10-26,-23.525833460928606,-46.64969674279526,pre
1415,2025-12-24,-23.545878788223884,-46.622460392890964,post
1416,2025-12-25,-23.546443251303078,-46.62116375731448,post
1417,2025-10-07,-23.52705844165964,-46.6469453070557,pre
1418,2025-10-14,-23.52685307786154,-46.64555620158834,pre
1419,2025-12-18,-23.554876970907667,-46.62658827568124,post
1420,2025-10-07,-23.52613325702256,-46.638632434743386,pre
1421,2025-10-09,-23.533681609773033,-46.646481566535016,pre
1422,2025-11-17,-23.54267418466402,-46.61748721814499,post
1423,2025-12-11,-23.546080454246304,-46.623731129433686,post
1424,2025-11-28,-23.53952115700044,-46.61781562917601,post
1425,2025-12-26,-23.540965526407696,-46.62287225600996,post
1426,2025-12-21,-23.539945223049266,-46.62878027493146,post
1427,2025-11-08,-23.523006309725023,-46.64326612861377,pre
1428,2025-10-18,-23.526013197426256,-46.64678101063231,pre
1429,2025-11-28,-23.551656105392432,-46.62056918340883,post
1430,2025-10-17,-23.524745816351224,-46.64018923046073,pre
1431,2025-10-14,-23.524615664212526,-46.641527353219786,pre
1432,2025-10-31,-23.529171359308577,-46.63993009570992,pre
1433,2025-10-24,-23.529506867042425,-46.63857174305574,pre
1434,2025-11-29,-23.544735927475223,-46.62120283687946,post
1435,2025-11-14,-23.54093629352678,-46.61699412549787,post
1436,2025-10-03,-23.52408808396315,-46.64628183139823,pre
1437,2025-11-06,-23.524111991348683,-46.64625915843988,pre
1438,2025-11-12,-23.54124839439309,-46.62670065278425,post
1439,2025-11-09,-23.526681040185814,-46.646283564558026,pre
1440,2025-12-29,-23.54092025739021,-46.61653933290365,post
1441,2025-11-24,-23.543604013944833,-46.62033556342425,post
1442,2025-12-26,-23.541583291510076,-46.61651554048021,post
1443,2025-11-08,-23.526288066476013,-46.64499870129979,pre
1444,2025-10-15,-23.524458197540678,-46.650434909484375,pre
1445,2025-10-04,-23.523671045381324,-46.64584074779777,pre
1446,2025-12-25,-23.54536091146509,-46.61733579470753,post
1447,2025-10-25,-23.52764652854917,-46.6404103644857,pre
1448,2025-10-13,-23.522983273737776,-46.64255986763981,pre
1449,2025-12-21,-23.543154207376702,-46.621477743495774,post
1450,2025-11-02,-23.526053206008807,-46.6474656191198,pre
1451,2025-10-16,-23.527281214259673,-46.64815282242793,pre
1452,2025-11-11,-23.54799506889811,-46.62901179608269,post
1453,2025-12-05,-23.54334428738598,-46.61423359133849,post
1454,2025-11-24,-23.54622442294056,-46.61713946563771,post
1455,2025-11-11,-23.53989722873593,-46.625796548937394,post
1456,2025-11-03,-23.52935138175307,-46.63903680764659,pre
1457,2025-10-30,-23.526677024088976,-46.6481631554646,pre
1458,2025-10-13,-23.528310578760784,-46.64132135902075,pre
1459,2025-10-13,-23.528781810022313,-46.65409814746174,pre
1460,2025-10-18,-23.52736603953162,-46.643963972775424,pre
1461,2025-11-01,-23.526372320697565,-46.637964466506844,pre
1462,2025-11-08,-23.526239431606303,-46.6420282505823,pre
1463,2025-11-15,-23.5401778521054,-46.62095862393666,post
1464,2025-10-29,-23.51999043776413,-46.64805483317592,pre
1465,2025-12-01,-23.54813659085243,-46.61854416636692,post
1466,2025-12-01,-23.539382745868245,-46.621803179987474,post
1467,2025-11-26,-23.548442484683157,-46.6139560416591,post
1468,2025-10-16,-23.528777106684412,-46.641643782195466,pre
1469,2025-11-25,-23.539143392754607,-46.62276642089368,post
1470,2025-10-10,-23.52826638351177,-46.64521475096812,pre
1471,2025-10-30,-23.523695346230273,-46.63875940917919,pre
1472,2025-10-25,-23.526298823824714,-46.63546767098772,pre
1473,2025-12-23,-23.54427213376292,-46.61583066714333,post
1474,2025-10-05,-23.52769600481275,-46.63366497386518,pre
1475,2025-12-04,-23.53811947433768,-46.62151189854212,post
1476,2025-11-18,-23.538661839165133,-46.615464078035316,post
1477,2025-10-03,-23.521740876771123,-46.65292794534288,pre
1478,2025-11-14,-23.541522594202835,-46.61883080492278,post
1479,2025-10-14,-23.524986780157167,-46.64212661426641,pre
1480,2025-10-30,-23.525656566161455,-46.637867438778805,pre
1481,2025-12-07,-23.542242106505228,-46.62013237422507,post
1482,2025-10-18,-23.522981856955493,-46.64132789528635,pre
1483,2025-12-01,-23.542345726290588,-46.61353185156476,post
1484,2025-11-06,-23.527703442137646,-46.649062841353604,pre
1485,2025-10-25,-23.526182909467025,-46.642141826620175,pre
1486,2025-11-17,-23.54151388388217,-46.62057073634136,post
1487,2025-12-04,-23.54137952302411,-46.61098153327892,post
1488,2025-11-22,-23.54119394272449,-46.617090738795795,post
1489,2025-12-18,-23.54491812563089,-46.626541028358034,post
1490,2025-12-12,-23.553592446348517,-46.623074722328546,post
1491,2025-10-15,-23.534141114967895,-46.640945803899925,pre
1492,2025-11-18,-23.5459312679377,-46.6262534994659,post
1493,2025-12-27,-23.543876503520206,-46.62395452877457,post
1494,2025-12-07,-23.542596894985397,-46.618169494680714,post
1495,2025-10-12,-23.528505502488965,-46.643949124724365,pre
1496,2025-11-28,-23.543540416984648,-46.626628168854175,post
1497,2025-11-06,-23.52575557743137,-46.648724074592316,pre
1498,2025-11-30,-23.542137132081788,-46.622740654650514,post
1499,2025-11-12,-23.550146170936177,-46.623319894396566,post
1500,2025-12-09,-23.546550698324772,-46.61672591646646,post
